Date	Time	Acc x	Acc y	Acc z
27/03/2024	14:24:07.775371	72.886719	-96.421875	49.343750
27/03/2024	14:24:07.783390	72.722656	-96.500000	49.437500
27/03/2024	14:24:07.791409	73.339844	-96.117188	49.347656
27/03/2024	14:24:07.799428	73.253906	-96.691406	49.023438
27/03/2024	14:24:07.807447	73.019531	-96.750000	49.296875
27/03/2024	14:24:07.815466	73.003906	-96.464844	49.437500
27/03/2024	14:24:07.823485	72.433594	-95.906250	49.636719
27/03/2024	14:24:07.831504	73.031250	-96.351562	49.414062
27/03/2024	14:24:07.839523	73.269531	-96.015625	49.234375
27/03/2024	14:24:07.847542	72.980469	-96.402344	49.281250
27/03/2024	14:24:07.855561	73.203125	-97.082031	48.792969
27/03/2024	14:24:07.863580	73.058594	-96.359375	49.238281
27/03/2024	14:24:07.871599	72.664062	-96.070312	49.535156
27/03/2024	14:24:07.879618	73.187500	-96.027344	49.378906
27/03/2024	14:24:07.887637	73.207031	-96.507812	49.398438
27/03/2024	14:24:07.895656	73.222656	-96.628906	49.378906
27/03/2024	14:24:07.903675	72.582031	-96.437500	49.468750
27/03/2024	14:24:07.911694	73.250000	-96.414062	49.546875
27/03/2024	14:24:07.919713	73.421875	-96.851562	49.164062
27/03/2024	14:24:07.927732	73.445312	-96.488281	49.390625
27/03/2024	14:24:07.935751	73.074219	-96.058594	49.535156
27/03/2024	14:24:07.943770	72.765625	-96.953125	49.183594
27/03/2024	14:24:07.951789	72.988281	-95.660156	49.410156
27/03/2024	14:24:07.959808	73.394531	-95.773438	49.687500
27/03/2024	14:24:07.967827	72.859375	-96.308594	49.714844
27/03/2024	14:24:07.975846	72.644531	-96.800781	49.308594
27/03/2024	14:24:07.983865	73.101562	-96.675781	49.312500
27/03/2024	14:24:07.991884	72.375000	-95.953125	49.597656
27/03/2024	14:24:07.999903	72.382812	-95.714844	49.843750
27/03/2024	14:24:08.007922	73.035156	-96.457031	49.308594
27/03/2024	14:24:08.015941	73.828125	-97.046875	49.125000
27/03/2024	14:24:08.023960	73.148438	-96.296875	49.417969
27/03/2024	14:24:08.031979	73.046875	-97.214844	49.265625
27/03/2024	14:24:08.039998	72.828125	-96.195312	49.542969
27/03/2024	14:24:08.048017	72.492188	-96.183594	49.550781
27/03/2024	14:24:08.056036	72.250000	-96.515625	49.441406
27/03/2024	14:24:08.064055	73.253906	-96.992188	49.070312
27/03/2024	14:24:08.072074	72.628906	-96.605469	49.378906
27/03/2024	14:24:08.080093	73.261719	-96.906250	49.488281
27/03/2024	14:24:08.088112	72.085938	-96.386719	49.601562
27/03/2024	14:24:08.096131	72.339844	-96.300781	49.203125
27/03/2024	14:24:08.104150	73.480469	-96.308594	49.304688
27/03/2024	14:24:08.112169	73.425781	-96.941406	49.097656
27/03/2024	14:24:08.120188	72.933594	-97.011719	49.320312
27/03/2024	14:24:08.128207	73.085938	-96.656250	49.085938
27/03/2024	14:24:08.136226	72.863281	-96.265625	49.222656
27/03/2024	14:24:08.144245	73.261719	-96.292969	49.343750
27/03/2024	14:24:08.152264	72.882812	-96.761719	49.000000
27/03/2024	14:24:08.160283	72.597656	-96.011719	49.550781
27/03/2024	14:24:08.168302	72.675781	-96.550781	49.332031
27/03/2024	14:24:08.176321	73.011719	-96.464844	49.347656
27/03/2024	14:24:08.184340	73.480469	-96.460938	49.417969
27/03/2024	14:24:08.192359	72.941406	-96.988281	49.121094
27/03/2024	14:24:08.200378	73.589844	-96.218750	49.457031
27/03/2024	14:24:08.208397	73.335938	-95.667969	49.480469
27/03/2024	14:24:08.216416	72.371094	-96.312500	49.355469
27/03/2024	14:24:08.224435	72.945312	-96.550781	49.167969
27/03/2024	14:24:08.232454	72.785156	-96.406250	49.562500
27/03/2024	14:24:08.240473	72.859375	-96.832031	49.523438
27/03/2024	14:24:08.248492	73.714844	-96.945312	49.156250
27/03/2024	14:24:08.256511	72.921875	-96.089844	49.390625
27/03/2024	14:24:08.264530	72.964844	-96.281250	49.339844
27/03/2024	14:24:08.272549	72.632812	-96.980469	49.351562
27/03/2024	14:24:08.280568	72.503906	-97.492188	49.246094
27/03/2024	14:24:08.288587	73.136719	-96.339844	49.507812
27/03/2024	14:24:08.296606	72.800781	-96.554688	49.257812
27/03/2024	14:24:08.304625	73.582031	-96.093750	49.351562
27/03/2024	14:24:08.312702	73.621094	-96.675781	49.234375
27/03/2024	14:24:08.320721	73.312500	-95.953125	49.621094
27/03/2024	14:24:08.328740	72.085938	-96.398438	49.480469
27/03/2024	14:24:08.336759	72.304688	-96.496094	49.300781
27/03/2024	14:24:08.344778	73.074219	-96.511719	49.300781
27/03/2024	14:24:08.352797	73.035156	-96.171875	49.597656
27/03/2024	14:24:08.360816	73.386719	-96.292969	49.523438
27/03/2024	14:24:08.368835	73.406250	-96.656250	49.515625
27/03/2024	14:24:08.376854	72.628906	-96.410156	49.496094
27/03/2024	14:24:08.384873	72.394531	-96.753906	49.066406
27/03/2024	14:24:08.392892	72.601562	-95.730469	49.523438
27/03/2024	14:24:08.400911	73.023438	-96.519531	49.312500
27/03/2024	14:24:08.408930	73.308594	-96.398438	49.566406
27/03/2024	14:24:08.416949	73.378906	-96.953125	49.132812
27/03/2024	14:24:08.424968	73.500000	-96.718750	49.066406
27/03/2024	14:24:08.432987	73.175781	-97.050781	49.074219
27/03/2024	14:24:08.441006	73.308594	-96.914062	49.160156
27/03/2024	14:24:08.449025	73.394531	-96.539062	49.207031
27/03/2024	14:24:08.457044	73.472656	-96.824219	48.945312
27/03/2024	14:24:08.465063	72.867188	-96.714844	49.351562
27/03/2024	14:24:08.473082	73.062500	-96.546875	49.402344
27/03/2024	14:24:08.481101	72.296875	-96.449219	49.414062
27/03/2024	14:24:08.489120	72.742188	-96.621094	49.273438
27/03/2024	14:24:08.497139	73.101562	-97.074219	49.039062
27/03/2024	14:24:08.505158	72.699219	-96.574219	49.597656
27/03/2024	14:24:08.513177	72.625000	-96.562500	49.234375
27/03/2024	14:24:08.521196	72.828125	-96.503906	49.457031
27/03/2024	14:24:08.529215	72.667969	-96.796875	49.433594
27/03/2024	14:24:08.537234	73.269531	-96.746094	49.324219
27/03/2024	14:24:08.545253	73.113281	-96.464844	49.171875
27/03/2024	14:24:08.553272	72.796875	-97.140625	48.773438
27/03/2024	14:24:08.561291	72.949219	-96.675781	49.128906
27/03/2024	14:24:08.569310	72.894531	-96.437500	49.355469
27/03/2024	14:24:08.577329	73.320312	-96.546875	49.230469
27/03/2024	14:24:08.585348	73.687500	-96.496094	49.289062
27/03/2024	14:24:08.593367	73.414062	-96.105469	49.390625
27/03/2024	14:24:08.601386	73.347656	-96.890625	49.148438
27/03/2024	14:24:08.609405	73.234375	-96.605469	49.402344
27/03/2024	14:24:08.617424	72.734375	-96.230469	49.406250
27/03/2024	14:24:08.625443	72.773438	-96.394531	49.351562
27/03/2024	14:24:08.633462	73.476562	-96.406250	49.425781
27/03/2024	14:24:08.641481	72.785156	-96.214844	49.429688
27/03/2024	14:24:08.649500	73.035156	-96.375000	49.500000
27/03/2024	14:24:08.657519	72.972656	-96.417969	49.539062
27/03/2024	14:24:08.665538	73.253906	-95.933594	49.710938
27/03/2024	14:24:08.673557	72.972656	-97.031250	49.113281
27/03/2024	14:24:08.681576	72.941406	-96.707031	49.355469
27/03/2024	14:24:08.689595	73.550781	-96.550781	49.371094
27/03/2024	14:24:08.697614	72.917969	-96.718750	49.335938
27/03/2024	14:24:08.705633	72.878906	-96.253906	49.066406
27/03/2024	14:24:08.713652	72.996094	-96.738281	49.039062
27/03/2024	14:24:08.721671	72.800781	-96.640625	49.394531
27/03/2024	14:24:08.729690	72.765625	-97.093750	49.171875
27/03/2024	14:24:08.737709	73.402344	-96.875000	49.183594
27/03/2024	14:24:08.745728	72.972656	-96.601562	49.480469
27/03/2024	14:24:08.753747	73.187500	-96.214844	49.683594
27/03/2024	14:24:08.761766	73.285156	-96.503906	49.328125
27/03/2024	14:24:08.769785	73.054688	-96.160156	49.539062
27/03/2024	14:24:08.777804	73.035156	-96.710938	49.230469
27/03/2024	14:24:08.785823	72.894531	-96.042969	49.515625
27/03/2024	14:24:08.793842	73.218750	-95.929688	49.398438
27/03/2024	14:24:08.801861	72.953125	-96.273438	49.429688
27/03/2024	14:24:08.809880	72.589844	-96.316406	49.472656
27/03/2024	14:24:08.817899	72.921875	-96.441406	49.449219
27/03/2024	14:24:08.825918	73.191406	-96.562500	49.453125
27/03/2024	14:24:08.833937	72.894531	-96.382812	49.457031
27/03/2024	14:24:08.841956	73.140625	-97.382812	48.796875
27/03/2024	14:24:08.849975	73.175781	-97.535156	48.914062
27/03/2024	14:24:08.857994	73.457031	-95.800781	49.550781
27/03/2024	14:24:08.866013	73.750000	-95.515625	49.812500
27/03/2024	14:24:08.874032	73.808594	-95.761719	49.449219
27/03/2024	14:24:08.882051	72.914062	-96.128906	49.652344
27/03/2024	14:24:08.890070	72.968750	-96.777344	49.375000
27/03/2024	14:24:08.898089	72.914062	-96.613281	49.300781
27/03/2024	14:24:08.906108	73.167969	-97.101562	49.027344
27/03/2024	14:24:08.914127	72.960938	-96.371094	49.546875
27/03/2024	14:24:08.922146	72.722656	-97.050781	49.019531
27/03/2024	14:24:08.930165	72.507812	-96.894531	49.105469
27/03/2024	14:24:08.938184	72.562500	-96.441406	49.398438
27/03/2024	14:24:08.946203	72.863281	-96.730469	49.417969
27/03/2024	14:24:08.954222	73.468750	-96.925781	49.187500
27/03/2024	14:24:08.962241	72.714844	-96.304688	49.328125
27/03/2024	14:24:08.970260	72.832031	-96.437500	49.492188
27/03/2024	14:24:08.978279	72.917969	-96.726562	49.398438
27/03/2024	14:24:08.986298	72.582031	-96.691406	49.449219
27/03/2024	14:24:08.994317	73.089844	-96.296875	49.859375
27/03/2024	14:24:09.002336	72.750000	-96.109375	49.371094
27/03/2024	14:24:09.010355	73.046875	-96.324219	49.335938
27/03/2024	14:24:09.018374	73.128906	-96.492188	49.460938
27/03/2024	14:24:09.026393	72.777344	-96.113281	49.558594
27/03/2024	14:24:09.034412	73.207031	-96.257812	49.320312
27/03/2024	14:24:09.042431	73.246094	-96.371094	49.437500
27/03/2024	14:24:09.050450	73.484375	-95.878906	49.531250
27/03/2024	14:24:09.058469	73.339844	-96.812500	49.449219
27/03/2024	14:24:09.066488	72.562500	-96.199219	49.218750
27/03/2024	14:24:09.074507	73.035156	-97.183594	48.804688
27/03/2024	14:24:09.082526	72.664062	-96.554688	49.503906
27/03/2024	14:24:09.090545	72.675781	-95.949219	49.628906
27/03/2024	14:24:09.098564	73.492188	-95.906250	49.636719
27/03/2024	14:24:09.106583	73.277344	-96.375000	49.351562
27/03/2024	14:24:09.114602	73.074219	-96.902344	49.093750
27/03/2024	14:24:09.122621	73.003906	-96.273438	49.535156
27/03/2024	14:24:09.130640	72.722656	-96.960938	49.308594
27/03/2024	14:24:09.138659	72.648438	-96.449219	49.308594
27/03/2024	14:24:09.146678	72.773438	-96.464844	49.375000
27/03/2024	14:24:09.154697	72.445312	-95.703125	49.652344
27/03/2024	14:24:09.162716	73.375000	-96.437500	49.519531
27/03/2024	14:24:09.170735	73.378906	-96.691406	49.203125
27/03/2024	14:24:09.178754	72.714844	-96.019531	49.464844
27/03/2024	14:24:09.186773	72.519531	-96.789062	49.218750
27/03/2024	14:24:09.194792	72.546875	-96.035156	49.574219
27/03/2024	14:24:09.202811	73.152344	-96.328125	49.730469
27/03/2024	14:24:09.210830	73.574219	-96.414062	49.472656
27/03/2024	14:24:09.218849	73.312500	-96.843750	49.402344
27/03/2024	14:24:09.226868	73.207031	-96.996094	49.289062
27/03/2024	14:24:09.234887	72.218750	-96.566406	49.375000
27/03/2024	14:24:09.242906	73.007812	-96.480469	49.500000
27/03/2024	14:24:09.250925	73.210938	-95.894531	49.515625
27/03/2024	14:24:09.258944	73.023438	-95.937500	49.652344
27/03/2024	14:24:09.266963	72.875000	-96.753906	49.179688
27/03/2024	14:24:09.274982	72.625000	-96.320312	49.300781
27/03/2024	14:24:09.283001	73.050781	-96.585938	49.054688
27/03/2024	14:24:09.291020	72.296875	-96.660156	49.335938
27/03/2024	14:24:09.299039	73.199219	-96.710938	49.207031
27/03/2024	14:24:09.307058	73.601562	-95.867188	49.835938
27/03/2024	14:24:09.315137	72.660156	-95.976562	49.679688
27/03/2024	14:24:09.323157	73.406250	-96.089844	49.476562
27/03/2024	14:24:09.331177	73.300781	-96.464844	49.242188
27/03/2024	14:24:09.339197	73.281250	-96.328125	49.265625
27/03/2024	14:24:09.347217	72.835938	-96.503906	49.343750
27/03/2024	14:24:09.355237	72.984375	-96.750000	49.054688
27/03/2024	14:24:09.363257	73.617188	-95.992188	49.710938
27/03/2024	14:24:09.371277	74.253906	-95.992188	49.562500
27/03/2024	14:24:09.379297	73.835938	-96.289062	49.527344
27/03/2024	14:24:09.387317	73.460938	-96.296875	49.566406
27/03/2024	14:24:09.395337	73.484375	-96.429688	49.640625
27/03/2024	14:24:09.403357	72.792969	-96.191406	49.609375
27/03/2024	14:24:09.411377	73.433594	-96.457031	49.292969
27/03/2024	14:24:09.419397	73.570312	-96.902344	48.957031
27/03/2024	14:24:09.427417	73.269531	-96.218750	49.589844
27/03/2024	14:24:09.435437	73.425781	-96.777344	49.140625
27/03/2024	14:24:09.443457	73.433594	-96.785156	49.183594
27/03/2024	14:24:09.451477	73.738281	-96.687500	49.214844
27/03/2024	14:24:09.459497	72.929688	-96.019531	49.296875
27/03/2024	14:24:09.467517	72.941406	-96.183594	49.203125
27/03/2024	14:24:09.475537	72.722656	-96.417969	49.070312
27/03/2024	14:24:09.483557	73.050781	-96.996094	49.117188
27/03/2024	14:24:09.491577	73.250000	-97.140625	49.085938
27/03/2024	14:24:09.499597	73.496094	-96.613281	49.273438
27/03/2024	14:24:09.507617	73.097656	-97.167969	49.167969
27/03/2024	14:24:09.515637	73.558594	-96.277344	49.398438
27/03/2024	14:24:09.523657	73.285156	-96.503906	49.179688
27/03/2024	14:24:09.531677	72.710938	-96.406250	49.554688
27/03/2024	14:24:09.539697	73.464844	-96.128906	49.578125
27/03/2024	14:24:09.547717	73.394531	-96.082031	49.562500
27/03/2024	14:24:09.555737	72.300781	-97.019531	48.875000
27/03/2024	14:24:09.563757	72.847656	-97.132812	49.003906
27/03/2024	14:24:09.571777	73.121094	-96.421875	49.621094
27/03/2024	14:24:09.579797	73.140625	-96.273438	49.125000
27/03/2024	14:24:09.587817	72.492188	-96.199219	49.234375
27/03/2024	14:24:09.595837	73.042969	-96.300781	49.285156
27/03/2024	14:24:09.603857	72.945312	-96.714844	49.378906
27/03/2024	14:24:09.611877	73.371094	-96.796875	49.394531
27/03/2024	14:24:09.619897	72.445312	-96.578125	49.183594
27/03/2024	14:24:09.627917	72.132812	-96.285156	49.261719
27/03/2024	14:24:09.635937	72.785156	-96.347656	49.425781
27/03/2024	14:24:09.643957	73.066406	-96.464844	49.515625
27/03/2024	14:24:09.651977	72.878906	-96.578125	49.386719
27/03/2024	14:24:09.659997	73.496094	-96.988281	49.175781
27/03/2024	14:24:09.668017	72.476562	-96.660156	49.078125
27/03/2024	14:24:09.676037	72.519531	-96.203125	49.769531
27/03/2024	14:24:09.684057	72.839844	-96.136719	49.527344
27/03/2024	14:24:09.692077	73.187500	-96.000000	49.628906
27/03/2024	14:24:09.700097	72.667969	-96.316406	49.277344
27/03/2024	14:24:09.708117	73.191406	-97.507812	48.851562
27/03/2024	14:24:09.716137	73.511719	-97.230469	48.875000
27/03/2024	14:24:09.724157	73.175781	-96.191406	49.472656
27/03/2024	14:24:09.732177	73.207031	-96.035156	49.238281
27/03/2024	14:24:09.740197	73.042969	-96.847656	49.144531
27/03/2024	14:24:09.748217	73.804688	-96.972656	49.066406
27/03/2024	14:24:09.756237	73.800781	-96.296875	49.355469
27/03/2024	14:24:09.764257	73.011719	-96.617188	49.402344
27/03/2024	14:24:09.772277	72.355469	-96.609375	49.386719
27/03/2024	14:24:09.780297	72.945312	-96.320312	49.527344
27/03/2024	14:24:09.788317	73.265625	-96.011719	49.582031
27/03/2024	14:24:09.796337	73.042969	-96.320312	49.359375
27/03/2024	14:24:09.804357	72.496094	-96.441406	49.242188
27/03/2024	14:24:09.812377	73.101562	-96.812500	49.511719
27/03/2024	14:24:09.820397	73.386719	-96.968750	49.101562
27/03/2024	14:24:09.828417	73.199219	-97.164062	48.988281
27/03/2024	14:24:09.836437	72.847656	-97.203125	48.964844
27/03/2024	14:24:09.844457	73.054688	-96.644531	49.250000
27/03/2024	14:24:09.852477	73.421875	-96.003906	49.765625
27/03/2024	14:24:09.860497	73.718750	-96.265625	49.468750
27/03/2024	14:24:09.868517	72.816406	-96.476562	49.167969
27/03/2024	14:24:09.876537	72.593750	-96.875000	48.976562
27/03/2024	14:24:09.884557	72.972656	-96.808594	49.105469
27/03/2024	14:24:09.892577	73.390625	-97.300781	49.289062
27/03/2024	14:24:09.900597	72.875000	-96.476562	49.457031
27/03/2024	14:24:09.908617	73.375000	-96.421875	49.511719
27/03/2024	14:24:09.916637	72.804688	-96.531250	49.285156
27/03/2024	14:24:09.924657	73.042969	-96.320312	49.222656
27/03/2024	14:24:09.932677	73.070312	-96.738281	49.312500
27/03/2024	14:24:09.940697	72.921875	-96.632812	49.175781
27/03/2024	14:24:09.948717	73.390625	-96.691406	49.117188
27/03/2024	14:24:09.956737	73.460938	-97.085938	48.976562
27/03/2024	14:24:09.964757	72.617188	-96.644531	49.117188
27/03/2024	14:24:09.972777	72.917969	-96.328125	49.273438
27/03/2024	14:24:09.980797	72.828125	-96.390625	49.253906
27/03/2024	14:24:09.988817	73.371094	-96.890625	49.171875
27/03/2024	14:24:09.996837	72.980469	-96.878906	49.234375
27/03/2024	14:24:10.004857	72.988281	-96.539062	49.312500
27/03/2024	14:24:10.012877	73.152344	-96.441406	49.445312
27/03/2024	14:24:10.020897	73.214844	-96.507812	49.445312
27/03/2024	14:24:10.028917	72.781250	-96.425781	49.355469
27/03/2024	14:24:10.036937	73.167969	-96.359375	49.429688
27/03/2024	14:24:10.044957	73.136719	-96.550781	49.296875
27/03/2024	14:24:10.052977	72.714844	-96.769531	49.328125
27/03/2024	14:24:10.060997	72.718750	-96.496094	49.277344
27/03/2024	14:24:10.069017	73.050781	-96.343750	49.261719
27/03/2024	14:24:10.077037	73.328125	-96.835938	49.234375
27/03/2024	14:24:10.085057	73.398438	-96.121094	49.269531
27/03/2024	14:24:10.093077	73.570312	-96.644531	49.277344
27/03/2024	14:24:10.101097	73.519531	-96.296875	49.425781
27/03/2024	14:24:10.109117	73.011719	-96.609375	49.289062
27/03/2024	14:24:10.117137	72.875000	-96.820312	49.074219
27/03/2024	14:24:10.125157	72.882812	-95.960938	49.453125
27/03/2024	14:24:10.133177	73.128906	-96.679688	49.277344
27/03/2024	14:24:10.141197	72.957031	-96.789062	49.054688
27/03/2024	14:24:10.149217	72.984375	-97.347656	49.023438
27/03/2024	14:24:10.157237	74.089844	-96.562500	49.542969
27/03/2024	14:24:10.165257	73.296875	-96.480469	49.457031
27/03/2024	14:24:10.173277	73.753906	-96.953125	49.449219
27/03/2024	14:24:10.181297	73.593750	-96.003906	49.863281
27/03/2024	14:24:10.189317	72.855469	-96.730469	49.507812
27/03/2024	14:24:10.197337	72.906250	-96.156250	49.664062
27/03/2024	14:24:10.205357	72.605469	-96.503906	49.316406
27/03/2024	14:24:10.213377	73.121094	-96.898438	49.277344
27/03/2024	14:24:10.221397	72.914062	-96.554688	49.488281
27/03/2024	14:24:10.229417	72.945312	-96.453125	49.308594
27/03/2024	14:24:10.237437	72.628906	-96.847656	49.062500
27/03/2024	14:24:10.245457	72.519531	-96.925781	49.015625
27/03/2024	14:24:10.253477	73.105469	-96.863281	49.160156
27/03/2024	14:24:10.261497	72.179688	-96.484375	49.484375
27/03/2024	14:24:10.269517	72.339844	-96.871094	49.324219
27/03/2024	14:24:10.277537	73.453125	-97.078125	49.117188
27/03/2024	14:24:10.285557	72.703125	-97.253906	48.855469
27/03/2024	14:24:10.293577	72.773438	-96.820312	49.031250
27/03/2024	14:24:10.301597	73.343750	-97.472656	48.960938
27/03/2024	14:24:10.309617	72.945312	-97.316406	49.402344
27/03/2024	14:24:10.317569	72.546875	-96.859375	49.242188
27/03/2024	14:24:10.325588	72.558594	-96.855469	49.109375
27/03/2024	14:24:10.333607	72.523438	-97.015625	49.066406
27/03/2024	14:24:10.341626	72.468750	-96.015625	49.656250
27/03/2024	14:24:10.349645	73.039062	-96.152344	49.570312
27/03/2024	14:24:10.357664	72.781250	-96.328125	49.332031
27/03/2024	14:24:10.365683	72.425781	-96.980469	49.460938
27/03/2024	14:24:10.373702	73.441406	-96.976562	49.316406
27/03/2024	14:24:10.381721	72.632812	-95.929688	49.601562
27/03/2024	14:24:10.389740	73.835938	-96.835938	49.156250
27/03/2024	14:24:10.397759	73.253906	-96.414062	49.195312
27/03/2024	14:24:10.405778	73.761719	-96.437500	49.148438
27/03/2024	14:24:10.413797	73.269531	-96.828125	49.285156
27/03/2024	14:24:10.421816	73.132812	-96.109375	49.589844
27/03/2024	14:24:10.429835	72.187500	-96.410156	49.312500
27/03/2024	14:24:10.437854	73.597656	-96.496094	49.511719
27/03/2024	14:24:10.445873	73.156250	-96.468750	49.593750
27/03/2024	14:24:10.453892	73.464844	-96.296875	49.316406
27/03/2024	14:24:10.461911	73.214844	-96.691406	49.089844
27/03/2024	14:24:10.469930	73.460938	-95.058594	49.867188
27/03/2024	14:24:10.477949	72.890625	-95.812500	49.660156
27/03/2024	14:24:10.485968	73.566406	-96.312500	49.335938
27/03/2024	14:24:10.493987	73.558594	-96.425781	49.464844
27/03/2024	14:24:10.502006	73.199219	-96.515625	49.402344
27/03/2024	14:24:10.510025	72.425781	-95.898438	49.523438
27/03/2024	14:24:10.518044	73.031250	-96.097656	49.355469
27/03/2024	14:24:10.526063	73.386719	-96.312500	49.367188
27/03/2024	14:24:10.534082	72.785156	-95.769531	49.667969
27/03/2024	14:24:10.542101	72.617188	-96.265625	49.621094
27/03/2024	14:24:10.550120	72.808594	-96.167969	49.492188
27/03/2024	14:24:10.558139	73.207031	-96.582031	49.406250
27/03/2024	14:24:10.566158	73.316406	-97.320312	49.132812
27/03/2024	14:24:10.574177	73.347656	-96.679688	49.328125
27/03/2024	14:24:10.582196	72.800781	-96.093750	49.570312
27/03/2024	14:24:10.590215	72.882812	-96.234375	49.753906
27/03/2024	14:24:10.598234	72.890625	-96.875000	49.445312
27/03/2024	14:24:10.606253	73.449219	-96.652344	49.386719
27/03/2024	14:24:10.614272	72.128906	-96.460938	49.746094
27/03/2024	14:24:10.622291	72.554688	-96.914062	48.843750
27/03/2024	14:24:10.630310	72.683594	-96.757812	49.375000
27/03/2024	14:24:10.638329	72.437500	-96.597656	49.121094
27/03/2024	14:24:10.646348	72.730469	-96.488281	49.367188
27/03/2024	14:24:10.654367	73.347656	-96.437500	49.476562
27/03/2024	14:24:10.662386	73.085938	-96.289062	49.542969
27/03/2024	14:24:10.670405	73.781250	-96.394531	49.511719
27/03/2024	14:24:10.678424	73.292969	-96.757812	49.281250
27/03/2024	14:24:10.686443	73.125000	-96.777344	49.230469
27/03/2024	14:24:10.694462	73.210938	-96.898438	49.230469
27/03/2024	14:24:10.702481	72.773438	-96.507812	49.414062
27/03/2024	14:24:10.710500	73.308594	-96.328125	49.296875
27/03/2024	14:24:10.718519	72.601562	-96.546875	49.343750
27/03/2024	14:24:10.726538	72.871094	-96.687500	49.417969
27/03/2024	14:24:10.734557	72.660156	-96.957031	49.246094
27/03/2024	14:24:10.742576	73.238281	-96.375000	49.246094
27/03/2024	14:24:10.750595	73.566406	-96.023438	49.476562
27/03/2024	14:24:10.758614	73.429688	-96.445312	49.210938
27/03/2024	14:24:10.766633	73.406250	-96.464844	49.460938
27/03/2024	14:24:10.774652	72.984375	-96.066406	49.503906
27/03/2024	14:24:10.782671	73.574219	-95.679688	49.488281
27/03/2024	14:24:10.790690	73.257812	-97.117188	49.015625
27/03/2024	14:24:10.798709	72.843750	-96.871094	49.031250
27/03/2024	14:24:10.806728	72.953125	-96.000000	49.421875
27/03/2024	14:24:10.814747	72.679688	-96.218750	49.566406
27/03/2024	14:24:10.822766	72.941406	-96.234375	49.613281
27/03/2024	14:24:10.830785	73.222656	-96.625000	49.335938
27/03/2024	14:24:10.838804	73.210938	-97.070312	49.367188
27/03/2024	14:24:10.846823	73.269531	-96.632812	49.238281
27/03/2024	14:24:10.854842	72.839844	-96.386719	49.359375
27/03/2024	14:24:10.862861	72.425781	-96.566406	49.359375
27/03/2024	14:24:10.870880	72.496094	-96.468750	49.500000
27/03/2024	14:24:10.878899	72.574219	-96.933594	49.246094
27/03/2024	14:24:10.886918	72.507812	-96.785156	49.246094
27/03/2024	14:24:10.894937	73.390625	-95.660156	49.687500
27/03/2024	14:24:10.902956	73.574219	-95.472656	49.824219
27/03/2024	14:24:10.910975	72.753906	-96.648438	49.492188
27/03/2024	14:24:10.918994	72.960938	-96.812500	48.968750
27/03/2024	14:24:10.927013	73.300781	-96.656250	49.347656
27/03/2024	14:24:10.935032	73.320312	-97.011719	49.167969
27/03/2024	14:24:10.943051	73.429688	-96.472656	49.164062
27/03/2024	14:24:10.951070	73.035156	-96.601562	49.292969
27/03/2024	14:24:10.959089	73.046875	-96.777344	49.218750
27/03/2024	14:24:10.967108	73.109375	-96.222656	49.457031
27/03/2024	14:24:10.975127	73.335938	-96.933594	48.914062
27/03/2024	14:24:10.983146	72.785156	-95.941406	49.351562
27/03/2024	14:24:10.991165	73.121094	-96.066406	49.589844
27/03/2024	14:24:10.999184	73.652344	-96.960938	49.128906
27/03/2024	14:24:11.007203	73.128906	-96.359375	49.445312
27/03/2024	14:24:11.015222	73.125000	-96.562500	49.269531
27/03/2024	14:24:11.023241	73.281250	-96.730469	49.210938
27/03/2024	14:24:11.031260	73.062500	-96.632812	49.175781
27/03/2024	14:24:11.039279	73.125000	-96.792969	49.085938
27/03/2024	14:24:11.047298	73.242188	-96.925781	49.253906
27/03/2024	14:24:11.055317	72.976562	-96.398438	49.234375
27/03/2024	14:24:11.063336	73.363281	-96.355469	49.421875
27/03/2024	14:24:11.071355	73.023438	-95.800781	49.671875
27/03/2024	14:24:11.079374	72.437500	-96.367188	49.449219
27/03/2024	14:24:11.087393	72.722656	-97.109375	49.187500
27/03/2024	14:24:11.095412	73.425781	-96.312500	49.781250
27/03/2024	14:24:11.103431	73.039062	-96.796875	49.210938
27/03/2024	14:24:11.111450	73.300781	-96.578125	49.531250
27/03/2024	14:24:11.119469	73.308594	-96.519531	49.382812
27/03/2024	14:24:11.127488	73.011719	-96.359375	49.511719
27/03/2024	14:24:11.135507	72.902344	-96.289062	49.417969
27/03/2024	14:24:11.143526	73.628906	-95.945312	49.738281
27/03/2024	14:24:11.151545	73.367188	-96.382812	49.632812
27/03/2024	14:24:11.159564	72.914062	-96.535156	49.277344
27/03/2024	14:24:11.167583	73.601562	-96.953125	49.269531
27/03/2024	14:24:11.175602	73.515625	-96.234375	49.765625
27/03/2024	14:24:11.183621	72.960938	-95.792969	49.710938
27/03/2024	14:24:11.191640	73.582031	-95.574219	49.636719
27/03/2024	14:24:11.199659	73.046875	-96.140625	49.394531
27/03/2024	14:24:11.207678	72.660156	-96.882812	49.109375
27/03/2024	14:24:11.215697	73.281250	-96.054688	49.570312
27/03/2024	14:24:11.223716	73.050781	-96.765625	49.347656
27/03/2024	14:24:11.231735	73.156250	-96.226562	49.648438
27/03/2024	14:24:11.239754	72.710938	-96.492188	49.484375
27/03/2024	14:24:11.247773	72.812500	-96.613281	49.332031
27/03/2024	14:24:11.255792	73.156250	-96.765625	49.207031
27/03/2024	14:24:11.263811	72.601562	-96.519531	49.289062
